tx_index,buy_date,trader,stock,code,industry,amount_w,buy_price_est,shares_est,remaining,realized_shares,realized_proceeds,first_sell_date,last_sell_date,window,source_quality,return_confidence,source_image,note,realized_exit_price_est,realized_return_pct,open_shares_est,end_close,unrealized_return_pct,blended_return_pct,holding_calendar_days_to_first_sell,status
469,2026-08-11,新闻路,洁美科技,002859,C39计算机、通信和其他电子设备制造业,8250.0,78.58619833097625,1049802.6594000673,1049802.6594000673,0.0,0.0,,,单日,verified,中,4.jpg,,,,1049802.6594000673,73.06,-0.07032021459674032,-0.0703202145967402,,持有至截止日
465,2026-08-11,葛卫东,哈药股份,600664,C27医药制造业,9139.0,8.095546549040375,11288922.79803309,11288922.79803309,0.0,0.0,,,单日,verified,中,4.jpg,,,,11288922.79803309,8.91,0.10060512233805485,0.10060512233805485,,持有至截止日
513,2026-08-12,低位挖掘,长进光子,688635,C39计算机、通信和其他电子设备制造业,4158.0,278.85790338188684,149108.19989583563,11064.713234200404,138043.48666163522,44110000.0,2026-08-13,2026-08-13,单日,verified,中,3.jpg,,319.53698842829186,0.14587746860700013,11064.713234200404,355.55,0.27502213739693016,0.15546076937036912,1.0,部分卖出
514,2026-08-12,杭州帮,城地香江,603887,I65软件和信息技术服务业,1703.0,11.349999986019903,1500440.5304824938,1500440.5304824938,0.0,0.0,,,单日,verified,中,3.jpg,,,,1500440.5304824938,11.92,0.05022026561076487,0.05022026561076487,,持有至截止日
515,2026-08-12,湖里大道,城地香江,603887,I65软件和信息技术服务业,1021.0,11.349999986019903,899559.4724736501,899559.4724736501,0.0,0.0,,,单日,verified,中,3.jpg,,,,899559.4724736501,11.92,0.05022026561076487,0.05022026561076487,,持有至截止日
516,2026-08-12,bike770,蓝盾光电,300862,C40仪器仪表制造业,981.0,32.840000192628125,298721.0701113861,298721.0701113861,0.0,0.0,,,单日,verified,中,3.jpg,,,,298721.0701113861,47.29,0.44001217182135055,0.4400121718213508,,持有至截止日
517,2026-08-12,炒股养家,威士顿,301315,I65软件和信息技术服务业,860.0,44.51393335719087,193197.9349250371,193197.9349250371,0.0,0.0,,,单日,verified,中,3.jpg,,,,193197.9349250371,43.77,-0.016712370736177484,-0.016712370736177484,,持有至截止日
522,2026-08-12,成都系,城地香江,603887,I65软件和信息技术服务业,1248.0,11.349999986019903,1099559.4727199955,1099559.4727199955,0.0,0.0,,,单日,verified,中,3.jpg,,,,1099559.4727199955,11.92,0.05022026561076487,0.05022026561076509,,持有至截止日
520,2026-08-12,宁波桑田路,联瑞新材,688300,C39计算机、通信和其他电子设备制造业,5378.0,151.43316559679616,355140.1688530627,355140.1688530627,0.0,0.0,,,单日,verified,中,3.jpg,,,,355140.1688530627,164.65,0.08727833398394913,0.08727833398394913,,持有至截止日
512,2026-08-12,深南东路,秦安股份,603758,C36汽车制造业,163.0,12.014315770177816,135671.4798562245,135671.4798562245,0.0,0.0,,,3日,verified,低,3.jpg,结合当日东方财富龙虎榜复核代码603758；3日榜单无法定位逐笔成交日，收益为区间VWAP估算,,,135671.4798562245,13.82,0.1502943874926519,0.1502943874926519,,持有至截止日
511,2026-08-12,深南东路,宏桥控股,002379,C32有色金属冶炼和压延加工业,36900.0,20.87455072897,17677027.150955472,17677027.150955472,0.0,0.0,,,单日,verified,中,3.jpg,,,,17677027.150955472,19.29,-0.07590825544192137,-0.07590825544192148,,持有至截止日
523,2026-08-12,成都系,亚泰集团,600881,C30非金属矿物制品业,1532.0,1.9651791803734702,7795726.798351552,7795726.798351552,0.0,0.0,,,单日,verified,中,3.jpg,,,,7795726.798351552,2.18,0.1093136044651688,0.1093136044651688,,持有至截止日
509,2026-08-12,作手新一,巨轮智能,002031,C35专用设备制造业,3415.0,5.938177927387852,5750922.322905581,1059247.479094469,4691674.843811112,27859999.999999996,2026-08-12,2026-08-12,3日,verified,低,3.jpg,3日榜单无法定位逐笔成交日，收益为区间VWAP估算,5.938177927387852,0.0,1059247.479094469,5.94,0.00030684035312322777,5.6516129462336195e-05,0.0,部分卖出
495,2026-08-12,紫阳东路,通鼎互联,002491,C38电气机械和器材制造业,15700.0,18.064382481205715,8691135.728738233,8691135.728738233,0.0,0.0,,,单日,verified,中,3.jpg,,,,8691135.728738233,19.65,0.08777590490258769,0.08777590490258769,,持有至截止日
496,2026-08-12,紫阳东路,节能铁汉,300197,N77生态保护和环境治理业,3789.0,2.0708532374902915,18296806.0285719,18296806.0285719,0.0,0.0,,,单日,verified,中,3.jpg,,,,18296806.0285719,2.18,0.05270617952722989,0.05270617952723011,,持有至截止日
500,2026-08-12,呼家楼,通宇通讯,002792,C39计算机、通信和其他电子设备制造业,6752.0,35.70620868962526,1890987.6595108376,1890987.6595108376,0.0,0.0,,,单日,verified,中,3.jpg,,,,1890987.6595108376,36.34,0.0177501710104242,0.0177501710104242,,持有至截止日
501,2026-08-12,葛卫东,宝鼎科技,002552,C39计算机、通信和其他电子设备制造业,6081.0,56.36920601643676,1078780.4955469542,1078780.4955469542,0.0,0.0,,,单日,verified,中,3.jpg,,,,1078780.4955469542,60.65,0.07594206635294798,0.07594206635294798,,持有至截止日
503,2026-08-12,江苏路,誉衡药业,002437,C27医药制造业,3347.0,3.7919600533876134,8826569.776255684,8826569.776255684,0.0,0.0,,,单日,verified,中,3.jpg,,,,8826569.776255684,4.53,0.19463283795752173,0.19463283795752173,,持有至截止日
504,2026-08-12,江苏路,宝光股份,600379,C38电气机械和器材制造业,1531.0,14.387448070769171,1064121.998890489,1064121.998890489,0.0,0.0,,,单日,verified,中,3.jpg,,,,1064121.998890489,14.5,0.007822925141220738,0.007822925141220738,,持有至截止日
505,2026-08-12,江苏路,市北高新,600604,K70房地产业,1342.0,4.951155896261785,2710478.175436235,2710478.175436235,0.0,0.0,,,单日,verified,中,3.jpg,,,,2710478.175436235,4.88,-0.014371572568641744,-0.014371572568641744,,持有至截止日
506,2026-08-12,江苏路,炬光科技,688167,C39计算机、通信和其他电子设备制造业,8035.0,232.38610036593198,345760.78291031637,345760.78291031637,0.0,0.0,,,单日,verified,中,3.jpg,,,,345760.78291031637,270.95,0.16594753117050676,0.16594753117050676,,持有至截止日
508,2026-08-12,新闻路,鸿博股份,002229,C23印刷和记录媒介复制业,6733.0,11.627286453258264,5790689.020234158,592584.035555251,5198104.984678907,72370000.0,2026-08-13,2026-08-13,3日,verified,低,3.jpg,3日榜单无法定位逐笔成交日，收益为区间VWAP估算,13.922381370385187,0.19738869652461166,592584.035555251,12.56,0.08021764583604685,0.18539812099471176,1.0,部分卖出
502,2026-08-12,江苏路,创新医疗,002173,Q84卫生,3660.0,22.411358270959646,1633100.4822418916,1633100.4822418916,0.0,0.0,,,单日,verified,中,3.jpg,,,,1633100.4822418916,21.29,-0.050035265930877926,-0.050035265930877815,,持有至截止日
554,2026-08-13,低位挖掘,坤泰股份,001260,C36汽车制造业,,21.029999753881473,,,0.0,0.0,,,单日,obscured,不可计算,2.jpg,金额被头像遮挡,,,,23.13,0.09985735951950891,,,不可计算
553,2026-08-13,低位挖掘,新赣江,920367,未分类,1014.0,27.242223878855892,372216.30822402064,372216.30822402064,0.0,0.0,,,单日,verified,中,2.jpg,,,,372216.30822402064,29.39,0.07883997028638734,0.07883997028638734,,持有至截止日
552,2026-08-13,低位挖掘,澳洋健康,002172,Q84卫生,1048.0,4.129999988855074,2537530.2731914255,2537530.2731914255,0.0,0.0,,,单日,verified,中,2.jpg,,,,2537530.2731914255,4.54,0.09927361071460616,0.09927361071460616,,持有至截止日
556,2026-08-13,湖里大道,京投发展,600683,K70房地产业,399.0,12.93,308584.686774942,308584.686774942,0.0,0.0,,,单日,verified,中,2.jpg,,,,308584.686774942,11.64,-0.09976798143851506,-0.09976798143851495,,持有至截止日
565,2026-08-13,炒股养家,兰卫医学,301060,F51批发业,795.0,11.108489376923487,715668.8664180696,715668.8664180696,0.0,0.0,,,单日,verified,中,2.jpg,,,,715668.8664180696,12.56,0.13066678769949114,0.13066678769949114,,持有至截止日
567,2026-08-13,温州帮,城地香江,603887,I65软件和信息技术服务业,1249.0,12.490000020263993,999999.9983775826,999999.9983775826,0.0,0.0,,,单日,verified,中,2.jpg,,,,999999.9983775826,11.92,-0.04563651075574182,-0.04563651075574182,,持有至截止日
551,2026-08-13,低位挖掘,博济医药,300404,M73研究和试验发展,2618.0,13.44963926452545,1946520.6081067128,174937.1900458173,1771583.4180608955,29750000.0,2026-08-14,2026-08-14,单日,verified,中,2.jpg,,16.792886915008022,0.24857526545716868,174937.1900458173,17.34,0.2892539092654851,0.25223112587450225,1.0,部分卖出
570,2026-08-13,中山东路,华西股份,000936,C28化学纤维制造业,2365.0,6.337225197749792,3731917.244853093,3731917.244853093,0.0,0.0,,,单日,verified,中,2.jpg,,,,3731917.244853093,6.97,0.0998504522886281,0.0998504522886281,,持有至截止日
563,2026-08-13,思明南路,宝鹰股份,002047,E50建筑装饰、装修和其他建筑业,1973.0,4.034458644227586,4890371.110441111,191253.8247736683,4699117.285667443,17870000.0,2026-08-14,2026-08-14,单日,verified,中,2.jpg,,3.8028418772403167,-0.05740962726651344,191253.8247736683,3.78,-0.06307132298695384,-0.05763104624204429,1.0,部分卖出
550,2026-08-13,屠文斌,杰理科技,920138,未分类,6863.0,48.467641940950564,1415996.2657893235,1415996.2657893235,0.0,0.0,,,单日,verified,中,2.jpg,,,,1415996.2657893235,45.24,-0.06659374815228036,-0.06659374815228036,,持有至截止日
548,2026-08-13,深南东路,德龙汇能,000593,D45燃气生产和供应业,7713.0,25.04112359055721,3080133.3542830744,58282.28860505903,3021851.0656780154,76380000.0,2026-08-14,2026-08-14,3日,verified,低,2.jpg,3日榜单无法定位逐笔成交日，收益为区间VWAP估算,25.275898229240678,0.009375563274325316,58282.28860505903,25.02,-0.000843556020192926,0.009182197081532228,1.0,部分卖出
549,2026-08-13,深南东路,肯特股份,301591,C29橡胶和塑料制品业,1524.0,34.53623678815008,441275.64023504383,441275.64023504383,0.0,0.0,,,单日,verified,中,2.jpg,,,,441275.64023504383,33.35,-0.03434759830454637,-0.03434759830454648,,持有至截止日
527,2026-08-13,知春路,誉衡药业,002437,C27医药制造业,8110.0,4.063562680741527,19957856.288118266,0.0,19957856.288118266,90039245.7146072,2026-08-14,2026-08-14,单日,verified,中,2.jpg,,4.511468787768116,0.11022497798529218,0.0,4.53,0.11478531424384397,0.11022497798529218,1.0,已全部卖出
529,2026-08-13,江苏路,兰卫医学,301060,F51批发业,1601.0,11.108489376923487,1441240.0693526156,1441240.0693526156,0.0,0.0,,,单日,verified,中,2.jpg,,,,1441240.0693526156,12.56,0.13066678769949114,0.13066678769949114,,持有至截止日
530,2026-08-13,江苏路,亚泰集团,600881,C30非金属矿物制品业,1506.0,2.224056768991913,6771409.8893375695,6771409.8893375695,0.0,0.0,,,单日,verified,中,2.jpg,,,,6771409.8893375695,2.18,-0.019809192645690477,-0.019809192645690366,,持有至截止日
531,2026-08-13,江苏路,威派格,603956,C35专用设备制造业,1369.0,7.822176886669021,1750152.1888786794,1750152.1888786794,0.0,0.0,,,单日,verified,中,2.jpg,,,,1750152.1888786794,7.33,-0.0629207052972447,-0.0629207052972447,,持有至截止日
532,2026-08-13,江苏路,天洋新材,603330,C29橡胶和塑料制品业,2338.0,8.958420335816653,2609835.1186452415,2609835.1186452415,0.0,0.0,,,3日,verified,低,2.jpg,3日榜单无法定位逐笔成交日，收益为区间VWAP估算,,,2609835.1186452415,10.68,0.19217446822631223,0.192174468226312,,持有至截止日
533,2026-08-13,江苏路,望变电气,603191,C38电气机械和器材制造业,1692.0,15.610442886942236,1083889.8116179123,1083889.8116179123,0.0,0.0,,,3日,verified,低,2.jpg,3日榜单无法定位逐笔成交日，收益为区间VWAP估算,,,1083889.8116179123,16.09,0.030720275941619857,0.030720275941619857,,持有至截止日
534,2026-08-13,新闻路,中鼎股份,000887,C29橡胶和塑料制品业,7994.0,23.679442160493487,3375924.1226286567,3375924.1226286567,0.0,0.0,,,单日,verified,中,2.jpg,,,,3375924.1226286567,21.82,-0.07852558974534285,-0.07852558974534285,,持有至截止日
535,2026-08-13,新闻路,博济医药,300404,M73研究和试验发展,2493.0,13.44963926452545,1853581.3124560867,1853581.3124560867,0.0,0.0,,,单日,verified,中,2.jpg,,,,1853581.3124560867,17.34,0.2892539092654851,0.2892539092654851,,持有至截止日
536,2026-08-13,新闻路,鸿博股份,002229,C23印刷和记录媒介复制业,4733.0,13.922381370385187,3399562.0965158585,3399562.0965158585,0.0,0.0,,,单日,verified,中,2.jpg,,,,3399562.0965158585,12.56,-0.09785548421214485,-0.09785548421214485,,持有至截止日
528,2026-08-13,江苏路,德龙汇能,000593,D45燃气生产和供应业,1696.0,26.633107415103076,636801.3966850274,636801.3966850274,0.0,0.0,,,单日,verified,中,2.jpg,,,,636801.3966850274,25.02,-0.06056775088093236,-0.06056775088093247,,持有至截止日
538,2026-08-13,新闻路,北京文化,000802,R87广播、电视、电影和录音制作业,2623.0,6.258453915217438,4191130.9654644453,4191130.9654644453,0.0,0.0,,,单日,verified,中,2.jpg,,,,4191130.9654644453,5.92,-0.05407947710447891,-0.05407947710447902,,持有至截止日
544,2026-08-13,作手新一,金螳螂,002081,E50建筑装饰、装修和其他建筑业,3401.0,4.809999984608101,7070686.093312117,0.0,7070686.093312117,35915498.451846816,2026-08-14,2026-08-14,单日,verified,中,2.jpg,结合当日东方财富龙虎榜复核代码002081,5.079492708043971,0.05602759340919783,0.0,5.29,0.0997921033114113,0.05602759340919783,1.0,已全部卖出
543,2026-08-13,作手新一,同力天启,605286,C34通用设备制造业,2017.0,34.09,591669.111176298,0.0,591669.111176298,18720590.540278926,2026-08-14,2026-08-14,单日,verified,中,2.jpg,,31.640303991973656,-0.07185966582652814,0.0,30.68,-0.10002933411557646,-0.07185966582652814,1.0,已全部卖出
546,2026-08-13,呼家楼,通宇通讯,002792,C39计算机、通信和其他电子设备制造业,7533.0,37.718423072788404,1997167.2690194228,1997167.2690194228,0.0,0.0,,,单日,verified,中,2.jpg,,,,1997167.2690194228,36.34,-0.03654508753264529,-0.03654508753264529,,持有至截止日
541,2026-08-13,作手新一,中鼎股份,000887,C29橡胶和塑料制品业,11200.0,23.679442160493487,4729841.152544528,4729841.152544528,0.0,0.0,,,单日,verified,中,2.jpg,,,,4729841.152544528,21.82,-0.07852558974534285,-0.07852558974534285,,持有至截止日
539,2026-08-13,葛卫东,百花医药,600721,M73研究和试验发展,9572.0,13.90328116182674,6884705.767355958,6884705.767355958,0.0,0.0,,,单日,verified,中,2.jpg,,,,6884705.767355958,13.81,-0.00670929119112218,-0.00670929119112218,,持有至截止日
542,2026-08-13,作手新一,星网锐捷,002396,C39计算机、通信和其他电子设备制造业,4190.0,31.49886284081313,1330206.751010392,1330206.751010392,0.0,0.0,,,单日,verified,中,2.jpg,,,,1330206.751010392,32.67,0.03718029965416503,0.03718029965416503,,持有至截止日
547,2026-08-13,呼家楼,瑞康医药,002589,F51批发业,6278.0,3.5579727948185753,17644879.154620185,17644879.154620185,0.0,0.0,,,单日,verified,中,2.jpg,,,,17644879.154620185,3.53,-0.00786200357105371,-0.00786200357105371,,持有至截止日
594,2026-08-14,低位挖掘,九州一轨,688485,N77生态保护和环境治理业,6218.0,69.43235956835359,895547.845220298,895547.845220298,0.0,0.0,,,单日,verified,中,1.jpg,,,,895547.845220298,72.1,0.03842070827249078,0.03842070827249078,,持有至截止日
597,2026-08-14,玉兰路,经纬辉开,300120,C39计算机、通信和其他电子设备制造业,2289.0,8.357827268569295,2738750.0679848753,2738750.0679848753,0.0,0.0,,,单日,verified,中,1.jpg,,,,2738750.0679848753,9.26,0.10794345257928972,0.10794345257928972,,持有至截止日
598,2026-08-14,独股一剑,万邦医药,301520,M73研究和试验发展,1054.0,84.44655285331132,124812.67315089352,124812.67315089352,0.0,0.0,,,单日,verified,中,1.jpg,,,,124812.67315089352,85.79,0.01590884531453085,0.01590884531453085,,持有至截止日
599,2026-08-14,思明南路,亚泰集团,600881,C30非金属矿物制品业,2370.0,2.302695168742011,10292287.195333624,10292287.195333624,0.0,0.0,,,单日,verified,中,1.jpg,,,,10292287.195333624,2.18,-0.05328328751783529,-0.0532832875178354,,持有至截止日
606,2026-08-14,温州帮,敏芯股份,688286,C39计算机、通信和其他电子设备制造业,1465.0,50.45701718426817,290346.1365244491,290346.1365244491,0.0,0.0,,,单日,verified,中,1.jpg,,,,290346.1365244491,53.56,0.0614975475938222,0.0614975475938222,,持有至截止日
607,2026-08-14,温州帮,药易购,300937,F51批发业,691.0,30.402001192524544,227287.66952680337,227287.66952680337,0.0,0.0,,,单日,verified,中,1.jpg,,,,227287.66952680337,30.7,0.00980194710171678,0.00980194710171678,,持有至截止日
593,2026-08-14,新生代,龙旗科技,603341,C39计算机、通信和其他电子设备制造业,3155.0,39.61591600014737,796397.0844415823,796397.0844415823,0.0,0.0,,,单日,verified,中,1.jpg,,,,796397.0844415823,39.8,0.004646718249603055,0.004646718249603055,,持有至截止日
590,2026-08-14,涪陵广场路,北京文化,000802,R87广播、电视、电影和录音制作业,4433.0,6.096566104338486,7271306.378266537,7271306.378266537,0.0,0.0,,,单日,verified,中,1.jpg,,,,7271306.378266537,5.92,-0.02896156644850223,-0.02896156644850223,,持有至截止日
574,2026-08-14,紫阳东路,经纬辉开,300120,C39计算机、通信和其他电子设备制造业,6513.0,8.357827268569295,7792695.147569022,7792695.147569022,0.0,0.0,,,单日,verified,中,1.jpg,,,,7792695.147569022,9.26,0.10794345257928972,0.10794345257928972,,持有至截止日
575,2026-08-14,紫阳东路,网宿科技,300017,I65软件和信息技术服务业,20800.0,15.94713863337084,13043092.230021821,13043092.230021821,0.0,0.0,,,单日,verified,中,1.jpg,,,,13043092.230021821,17.33,0.08671532858787567,0.08671532858787567,,持有至截止日
576,2026-08-14,紫阳东路,杭电股份,603618,C38电气机械和器材制造业,10700.0,28.984999909900615,3691564.613855708,3691564.613855708,0.0,0.0,,,单日,verified,中,1.jpg,,,,3691564.613855708,29.87,0.03053303753149539,0.03053303753149539,,持有至截止日
577,2026-08-14,知春路,杭电股份,603618,C38电气机械和器材制造业,12100.0,28.984999909900615,4174573.0680050533,4174573.0680050533,0.0,0.0,,,单日,verified,中,1.jpg,,,,4174573.0680050533,29.87,0.03053303753149539,0.03053303753149539,,持有至截止日
578,2026-08-14,知春路,剑桥科技,603083,C39计算机、通信和其他电子设备制造业,21600.0,170.55182985177115,1266477.1769832575,1266477.1769832575,0.0,0.0,,,3日,verified,低,1.jpg,3日榜单无法定位逐笔成交日，收益为区间VWAP估算,,,1266477.1769832575,185.9,0.08999123704253509,0.08999123704253509,,持有至截止日
579,2026-08-14,知春路,共进股份,603118,C39计算机、通信和其他电子设备制造业,5177.0,17.31014227818228,2990732.2058959017,2990732.2058959017,0.0,0.0,,,单日,verified,中,1.jpg,,,,2990732.2058959017,17.56,0.014434180713386757,0.014434180713386757,,持有至截止日
591,2026-08-14,佛山系,皇氏集团,002329,C14食品制造业,4545.0,4.2517371951362355,10689748.193277895,10689748.193277895,0.0,0.0,,,单日,verified,中,1.jpg,,,,10689748.193277895,4.27,0.00429537481400688,0.00429537481400688,,持有至截止日
580,2026-08-14,知春路,誉衡药业,002437,C27医药制造业,5277.0,4.511468787768116,11696855.831758069,11696855.831758069,0.0,0.0,,,单日,verified,中,1.jpg,,,,11696855.831758069,4.53,0.00410757850794119,0.00410757850794119,,持有至截止日
584,2026-08-14,江苏路,网宿科技,300017,I65软件和信息技术服务业,16400.0,15.94713863337084,10283976.565978743,10283976.565978743,0.0,0.0,,,单日,verified,中,1.jpg,,,,10283976.565978743,17.33,0.08671532858787567,0.08671532858787567,,持有至截止日
585,2026-08-14,江苏路,盈新发展,000620,K70房地产业,2678.0,2.9144684773206984,9188639.440910727,9188639.440910727,0.0,0.0,,,单日,verified,中,1.jpg,,,,9188639.440910727,3.03,0.03964068356831607,0.03964068356831585,,持有至截止日
586,2026-08-14,江苏路,敏芯股份,688286,C39计算机、通信和其他电子设备制造业,2961.0,50.45701718426817,586836.116210849,586836.116210849,0.0,0.0,,,单日,verified,中,1.jpg,,,,586836.116210849,53.56,0.0614975475938222,0.0614975475938222,,持有至截止日
588,2026-08-14,五星路,蓝盾光电,300862,C40仪器仪表制造业,13900.0,44.63717159388746,3113996.5870739543,3113996.5870739543,0.0,0.0,,,单日,verified,中,1.jpg,,,,3113996.5870739543,47.29,0.0594309251994769,0.0594309251994769,,持有至截止日
589,2026-08-14,孙哥,长进光子,688635,C39计算机、通信和其他电子设备制造业,4467.0,330.03928625953074,135347.52333960982,135347.52333960982,0.0,0.0,,,单日,verified,中,1.jpg,,,,135347.52333960982,355.55,0.07729599112151941,0.07729599112151941,,持有至截止日
